id_detalle_compra,id_compra,id_producto,cantidad_recibida,costo_unitario_compra,creado_en,modificado_en,creado_por,modificado_por
2883,481,124,49.676,1.66,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2884,481,354,71.399,0.70,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2885,481,275,46.081,28.96,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2886,481,114,65.875,2.34,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2887,482,153,47.132,1.25,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2888,482,265,77.335,3.33,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2889,482,124,76.533,1.72,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2890,482,354,30.521,0.70,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2891,482,275,62.397,34.13,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2892,482,114,15.788,2.32,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2893,483,153,71.671,1.35,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2894,483,265,67.963,3.96,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2895,483,124,60.116,1.60,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2896,483,354,49.460,0.68,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2897,483,275,74.539,28.98,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2898,483,114,77.044,2.30,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2899,484,153,10.016,1.39,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2900,484,265,22.637,3.41,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2901,484,124,51.590,1.65,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2902,484,354,26.654,0.68,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2903,484,275,72.042,29.86,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2904,484,114,38.639,2.80,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2905,485,153,57.267,1.37,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2906,485,265,62.482,3.52,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2907,485,124,33.841,1.91,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2908,485,354,55.013,0.67,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2909,485,275,37.677,28.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2910,485,114,68.338,2.64,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2911,486,153,45.421,1.20,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2912,486,265,50.762,3.78,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2913,486,124,55.432,1.69,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2914,486,354,30.882,0.83,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2915,486,275,48.836,30.29,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2916,486,114,64.376,2.52,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2917,487,153,60.425,1.39,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2918,487,265,62.088,3.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2919,487,124,69.175,1.91,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2920,487,354,13.514,0.78,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2921,487,275,56.868,35.01,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2922,487,114,44.382,2.76,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2923,488,153,50.049,1.34,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2924,488,265,38.227,3.94,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2925,488,124,54.969,1.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2926,488,354,14.015,0.83,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2927,488,275,30.515,33.84,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2928,488,114,49.495,2.35,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2929,489,153,38.544,1.16,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2930,489,265,31.994,3.63,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2931,489,124,16.781,1.51,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2932,489,354,38.141,0.75,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2933,489,275,23.256,30.26,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2934,489,114,23.575,2.29,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2935,490,153,23.544,1.31,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2936,490,265,62.607,3.38,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2937,490,124,40.761,1.85,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2938,490,354,37.753,0.75,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2939,490,275,25.860,31.73,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2940,490,114,22.105,2.74,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2941,491,153,50.495,1.17,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2942,491,265,19.899,3.47,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2943,491,124,64.564,1.75,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2944,491,354,10.544,0.83,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2945,491,275,68.355,34.07,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2946,491,114,22.777,2.68,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2947,492,153,50.580,1.20,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2948,492,265,61.673,3.59,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2949,492,124,76.461,1.65,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2950,492,354,50.908,0.67,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2951,492,275,48.223,32.25,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2952,492,114,16.241,2.33,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2953,493,153,19.097,1.33,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2954,493,265,11.045,3.99,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2955,493,124,49.158,1.52,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2956,493,354,36.506,0.74,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2957,493,275,66.142,28.91,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2958,493,114,24.015,2.74,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2959,494,153,66.202,1.34,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2960,494,265,22.177,3.90,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2961,494,124,49.371,1.54,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2962,494,354,62.679,0.71,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2963,494,275,42.673,30.29,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2964,494,114,33.983,2.57,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2965,495,153,47.704,1.40,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2966,495,265,47.501,3.67,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2967,495,124,59.579,1.91,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2968,495,354,19.542,0.80,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2969,495,275,21.434,30.54,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2970,495,114,31.969,2.78,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2971,496,153,35.458,1.38,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2972,496,265,29.581,3.76,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2973,496,124,24.260,1.64,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2974,496,354,78.495,0.77,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2975,496,275,18.316,31.70,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2976,496,114,71.055,2.45,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2977,497,153,29.874,1.44,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2978,497,265,58.184,3.54,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2979,497,124,71.943,1.60,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2980,497,354,52.812,0.83,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2981,497,275,36.429,34.98,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2982,497,114,38.676,2.45,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2983,498,153,37.778,1.24,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2984,498,265,12.041,3.85,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2985,498,124,68.651,1.90,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2986,498,354,41.683,0.69,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2987,498,275,33.388,29.33,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2988,498,114,72.076,2.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2989,499,153,69.531,1.12,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2990,499,265,17.819,3.51,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2991,499,124,20.830,1.72,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2992,499,354,71.336,0.82,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2993,499,275,73.156,33.64,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2994,499,114,33.666,2.60,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2995,500,153,23.241,1.15,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2996,500,265,29.643,3.53,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2997,500,124,16.221,1.56,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2998,500,354,76.823,0.74,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
2999,500,275,62.774,32.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3000,500,114,44.572,2.86,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3001,501,153,59.722,1.20,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3002,501,265,18.274,3.50,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3003,501,124,34.531,1.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3004,501,354,67.543,0.75,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3005,501,275,19.865,31.71,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3006,501,114,61.030,2.32,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3007,502,153,38.802,1.18,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3008,502,265,29.644,3.34,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3009,502,124,76.649,1.64,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3010,502,354,70.819,0.77,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3011,502,275,49.681,27.65,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3012,502,114,59.512,2.65,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3013,503,153,72.879,1.36,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3014,503,265,79.261,3.34,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3015,503,124,61.790,1.74,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3016,503,354,63.900,0.74,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3017,503,275,50.119,33.33,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3018,503,114,18.093,2.67,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3019,504,153,15.450,1.16,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3020,504,265,22.799,3.67,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3021,504,124,77.147,1.81,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3022,504,354,46.530,0.67,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3023,504,275,24.892,31.78,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3024,504,114,44.442,2.60,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3025,505,153,33.807,1.20,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3026,505,265,48.920,3.84,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3027,505,124,33.776,1.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3028,505,354,61.376,0.77,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3029,505,275,28.720,33.60,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3030,505,114,44.918,2.88,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3031,506,153,69.571,1.22,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3032,506,265,70.665,3.94,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3033,506,124,32.890,1.56,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3034,506,354,49.074,0.84,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3035,506,275,42.087,33.68,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3036,506,114,54.491,2.31,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3037,507,153,19.057,1.29,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3038,507,265,43.995,3.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3039,507,124,70.496,1.76,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3040,507,354,16.214,0.79,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3041,507,275,20.342,30.11,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3042,507,114,67.903,2.60,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3043,508,153,12.081,1.41,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3044,508,265,53.737,3.85,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3045,508,124,41.679,1.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3046,508,354,35.908,0.81,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3047,508,275,64.885,33.84,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3048,508,114,70.180,2.68,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3049,509,153,37.876,1.33,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3050,509,265,51.184,3.24,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3051,509,124,43.887,1.83,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3052,509,354,42.701,0.71,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3053,509,275,15.089,31.40,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3054,509,114,65.038,2.49,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3055,510,153,76.659,1.36,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3056,510,265,54.203,3.65,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3057,510,124,65.910,1.59,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3058,510,354,47.698,0.71,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3059,510,275,45.666,32.88,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3060,510,114,21.430,2.70,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3061,511,153,30.289,1.28,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3062,511,265,57.137,3.98,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3063,511,124,13.671,1.91,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3064,511,354,36.100,0.72,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3065,511,275,47.683,32.03,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3066,511,114,14.347,2.37,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3067,512,153,61.151,1.17,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3068,512,265,37.421,4.04,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3069,512,124,29.562,1.80,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3070,512,354,73.464,0.69,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3071,512,275,67.749,34.57,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3072,512,114,76.705,2.50,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3073,513,153,52.105,1.33,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3074,513,265,30.330,3.50,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
3075,513,124,25.431,1.68,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
