id_inventario,id_sucursal,id_producto,stock_actual,creado_en,modificado_en,creado_por,modificado_por
1352,4,242,78.565,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1353,4,243,238.353,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1354,4,244,122.854,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1355,4,245,157.423,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1356,4,246,185.853,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1357,4,247,69.022,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1358,4,248,156.687,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1359,4,249,130.336,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1360,4,250,70.530,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1361,4,251,211.791,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1362,4,252,215.694,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1363,4,253,238.830,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1364,4,254,195.803,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1365,4,255,202.388,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1366,4,256,231.459,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1367,4,257,157.725,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1368,4,258,66.389,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1369,4,259,176.797,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1370,4,260,174.520,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1371,4,261,101.755,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1372,4,262,144.636,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1373,4,263,64.587,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1374,4,264,64.919,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1375,4,265,193.431,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1376,4,266,214.947,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1377,4,267,194.303,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1378,4,268,164.413,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1379,4,269,62.439,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1380,4,270,82.786,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1381,4,271,147.192,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1382,4,272,68.150,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1383,4,273,219.564,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1384,4,274,135.777,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1385,4,275,214.382,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1386,4,276,142.661,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1387,4,277,189.878,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1388,4,278,75.406,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1389,4,279,198.391,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1390,4,280,140.314,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1391,4,281,69.966,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1392,4,282,33.908,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1393,4,283,72.902,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1394,4,284,39.320,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1395,4,285,24.038,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1396,4,286,48.114,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1397,4,287,11.545,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1398,4,288,51.755,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1399,4,289,78.491,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1400,4,290,50.587,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1401,4,291,67.516,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1402,4,292,15.738,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1403,4,293,66.241,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1404,4,294,24.435,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1405,4,295,56.166,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1406,4,296,59.446,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1407,4,297,39.359,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1408,4,298,47.006,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1409,4,299,70.907,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1410,4,300,66.048,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1411,4,301,47.380,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1412,4,302,15.204,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1413,4,303,42.864,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1414,4,304,47.490,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1415,4,305,11.446,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1416,4,306,67.264,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1417,4,307,58.266,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1418,4,308,49.450,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1419,4,309,55.381,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1420,4,310,27.624,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1421,4,311,12.111,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1422,4,312,41.552,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1423,4,313,69.502,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1424,4,314,76.907,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1425,4,315,21.782,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1426,4,316,65.278,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1427,4,317,72.079,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1428,4,318,34.856,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1429,4,319,31.077,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1430,4,320,65.615,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1431,4,321,53.703,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1432,4,322,69.758,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1433,4,323,71.353,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1434,4,324,26.874,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1435,4,325,47.175,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1436,4,326,38.056,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1437,4,327,50.944,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1438,4,328,13.837,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1439,4,329,20.532,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1440,4,330,11.652,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1441,4,331,46.962,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1442,4,332,79.493,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1443,4,333,68.928,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1444,4,334,77.289,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1445,4,335,25.041,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1446,4,336,21.794,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1447,4,337,61.837,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1448,4,338,44.774,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1449,4,339,79.447,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1450,4,340,78.920,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1451,4,341,60.702,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1452,4,342,16.742,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1453,4,343,28.242,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1454,4,344,37.338,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1455,4,345,39.768,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1456,4,346,39.652,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1457,4,347,59.039,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1458,4,348,38.022,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1459,4,349,51.156,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1460,4,350,16.017,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1461,4,351,74.232,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1462,4,352,71.601,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1463,4,353,30.819,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1464,4,354,79.712,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1465,4,355,71.907,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1466,4,356,38.016,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1467,4,357,46.351,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1468,4,358,72.251,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1469,4,359,74.870,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1470,4,360,20.864,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1471,4,361,55.390,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1472,4,362,25.274,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1473,4,363,13.115,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1474,4,364,66.415,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1475,4,365,27.491,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1476,4,366,17.779,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1477,4,367,56.560,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1478,4,368,36.280,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1479,4,369,60.827,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1480,4,370,19.810,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1481,5,1,494.226,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1482,5,2,220.904,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1483,5,3,475.151,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1484,5,4,480.745,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1485,5,5,248.292,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1486,5,6,194.151,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1487,5,7,315.933,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1488,5,8,207.758,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1489,5,9,173.526,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1490,5,10,291.365,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1491,5,11,440.765,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1492,5,12,316.450,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1493,5,13,529.333,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1494,5,14,427.538,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1495,5,15,393.470,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1496,5,16,366.745,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1497,5,17,466.638,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1498,5,18,467.615,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1499,5,19,291.026,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1500,5,20,202.788,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1501,5,21,532.966,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1502,5,22,355.283,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1503,5,23,267.827,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1504,5,24,517.497,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1505,5,25,412.371,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1506,5,26,215.595,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1507,5,27,174.758,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1508,5,28,528.489,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1509,5,29,268.978,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1510,5,30,403.118,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1511,5,31,193.513,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1512,5,32,190.983,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1513,5,33,216.283,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1514,5,34,318.794,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1515,5,35,316.766,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1516,5,36,300.085,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1517,5,37,410.924,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1518,5,38,383.705,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1519,5,39,259.790,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1520,5,40,548.104,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1521,5,41,507.206,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1522,5,42,407.089,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1523,5,43,472.329,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1524,5,44,230.477,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1525,5,45,150.081,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1526,5,46,449.469,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1527,5,47,230.461,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1528,5,48,196.799,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1529,5,49,526.824,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1530,5,50,385.025,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1531,5,51,450.902,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1532,5,52,477.056,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1533,5,53,514.628,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1534,5,54,218.396,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1535,5,55,508.691,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1536,5,56,285.054,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1537,5,57,270.431,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1538,5,58,388.975,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1539,5,59,192.102,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1540,5,60,485.796,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1541,5,61,336.805,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1542,5,62,267.327,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1543,5,63,458.835,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1544,5,64,208.340,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1545,5,65,296.907,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1546,5,66,342.560,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1547,5,67,345.371,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1548,5,68,282.858,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1549,5,69,205.459,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1550,5,70,446.377,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1551,5,71,461.794,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1552,5,72,162.135,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1553,5,73,299.092,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1554,5,74,222.831,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1555,5,75,376.237,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1556,5,76,72.845,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1557,5,77,30.022,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1558,5,78,52.659,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1559,5,79,11.120,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1560,5,80,66.901,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1561,5,81,11.400,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1562,5,82,53.473,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1563,5,83,31.350,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1564,5,84,52.548,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1565,5,85,25.136,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1566,5,86,64.337,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1567,5,87,72.740,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1568,5,88,78.822,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1569,5,89,72.559,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1570,5,90,78.207,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1571,5,91,10.989,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1572,5,92,42.644,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1573,5,93,67.303,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1574,5,94,19.845,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1575,5,95,66.025,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1576,5,96,45.509,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1577,5,97,31.415,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1578,5,98,12.470,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1579,5,99,32.758,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1580,5,100,45.934,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1581,5,101,67.448,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1582,5,102,12.399,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1583,5,103,40.428,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1584,5,104,45.434,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1585,5,105,26.526,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1586,5,106,51.633,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1587,5,107,78.336,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1588,5,108,73.715,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
1589,5,109,48.138,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,
