id_compra,id_proveedor,id_sucursal,numero_factura_proveedor,fecha_compra,subtotal,impuesto,total_pagado,creado_en,modificado_en,creado_por,modificado_por
450,45,3,FAC-PROV-2026-00000450,2024-07-29 23:08:31.59837-05,3215.69,482.35,3698.04,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
900,45,3,FAC-PROV-2026-00000900,2025-08-25 09:20:31.55863-05,2690.61,403.59,3094.20,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
405,45,3,FAC-PROV-2026-00000405,2026-04-21 11:26:57.764077-05,2338.61,350.79,2689.40,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
996,45,3,FAC-PROV-2026-00000996,2024-09-25 05:36:48.032517-05,1206.17,180.93,1387.10,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
762,45,3,FAC-PROV-2026-00000762,2024-06-28 17:53:17.785498-05,2151.80,322.77,2474.57,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1197,45,3,FAC-PROV-2026-00001197,2024-01-30 01:34:40.68911-05,2072.07,310.81,2382.88,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1063,45,3,FAC-PROV-2026-00001063,2024-07-03 03:57:29.578922-05,3121.58,468.24,3589.82,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
69,45,3,FAC-PROV-2026-00000069,2024-06-02 12:43:57.620211-05,1665.32,249.80,1915.11,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1059,45,3,FAC-PROV-2026-00001059,2026-03-08 07:48:10.896885-05,1473.73,221.06,1694.79,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
878,45,3,FAC-PROV-2026-00000878,2025-09-25 12:55:59.394453-05,1582.94,237.44,1820.38,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
679,45,3,FAC-PROV-2026-00000679,2025-12-17 09:46:02.665382-05,2117.98,317.70,2435.67,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1912,45,3,FAC-PROV-2026-00001912,2025-11-22 20:40:04.733748-05,2523.48,378.52,2902.01,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
983,45,3,FAC-PROV-2026-00000983,2026-02-20 00:18:47.354788-05,1189.01,178.35,1367.36,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
375,45,3,FAC-PROV-2026-00000375,2026-01-29 16:54:52.535199-05,1681.41,252.21,1933.62,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
976,45,3,FAC-PROV-2026-00000976,2026-07-17 01:06:02.934162-05,2973.03,445.95,3418.99,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
729,45,3,FAC-PROV-2026-00000729,2025-09-14 10:05:51.205802-05,1109.33,166.40,1275.73,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1242,45,3,FAC-PROV-2026-00001242,2024-03-20 20:03:35.442648-05,1206.73,181.01,1387.74,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
680,45,3,FAC-PROV-2026-00000680,2024-06-13 14:55:02.825459-05,1222.93,183.44,1406.37,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
408,45,3,FAC-PROV-2026-00000408,2026-04-04 16:30:42.587532-05,1320.75,198.11,1518.87,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
782,45,3,FAC-PROV-2026-00000782,2024-07-15 08:55:23.503747-05,2316.17,347.42,2663.59,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1160,45,3,FAC-PROV-2026-00001160,2025-05-12 03:11:49.447738-05,1018.87,152.83,1171.70,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1514,45,3,FAC-PROV-2026-00001514,2024-02-07 07:28:23.029054-05,1495.95,224.39,1720.35,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1338,45,3,FAC-PROV-2026-00001338,2025-10-18 16:07:46.929508-05,1118.20,167.73,1285.93,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1359,45,3,FAC-PROV-2026-00001359,2025-04-19 03:33:10.91133-05,1466.42,219.96,1686.38,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
982,45,3,FAC-PROV-2026-00000982,2024-10-06 05:16:36.64733-05,881.23,132.18,1013.41,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1079,45,3,FAC-PROV-2026-00001079,2025-09-30 12:49:47.47966-05,1482.11,222.32,1704.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1445,45,3,FAC-PROV-2026-00001445,2025-09-11 02:34:47.525229-05,3059.48,458.92,3518.40,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
11,45,3,FAC-PROV-2026-00000011,2024-12-08 05:46:55.491182-05,1464.24,219.64,1683.87,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1152,45,3,FAC-PROV-2026-00001152,2025-11-12 19:10:17.997362-05,1039.01,155.85,1194.86,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1384,45,3,FAC-PROV-2026-00001384,2024-06-07 18:59:13.936635-05,2568.16,385.22,2953.38,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1330,45,3,FAC-PROV-2026-00001330,2024-02-12 08:38:12.200808-05,1111.77,166.77,1278.53,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
821,45,3,FAC-PROV-2026-00000821,2026-01-04 19:33:55.420256-05,2320.52,348.08,2668.60,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1826,45,3,FAC-PROV-2026-00001826,2026-06-04 11:20:19.198929-05,1340.30,201.05,1541.35,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1141,45,3,FAC-PROV-2026-00001141,2024-09-01 13:18:14.743872-05,1904.24,285.64,2189.88,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1329,45,3,FAC-PROV-2026-00001329,2024-11-21 22:15:44.958916-05,2901.88,435.28,3337.17,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
659,45,3,FAC-PROV-2026-00000659,2026-01-28 14:24:13.576052-05,2520.47,378.07,2898.54,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
279,45,3,FAC-PROV-2026-00000279,2026-06-03 04:31:21.84825-05,2736.37,410.46,3146.83,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1481,45,3,FAC-PROV-2026-00001481,2024-07-19 17:07:48.416353-05,1695.51,254.33,1949.84,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1480,45,3,FAC-PROV-2026-00001480,2024-09-15 02:28:50.360347-05,1776.39,266.46,2042.84,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
9,45,3,FAC-PROV-2026-00000009,2024-03-30 13:08:32.710427-05,1005.62,150.84,1156.46,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
903,45,3,FAC-PROV-2026-00000903,2025-01-03 23:59:44.45221-05,1213.20,181.98,1395.18,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1490,45,3,FAC-PROV-2026-00001490,2026-02-03 14:51:13.173564-05,2113.94,317.09,2431.03,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
736,45,3,FAC-PROV-2026-00000736,2025-07-26 14:21:40.547975-05,3122.32,468.35,3590.66,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
565,45,3,FAC-PROV-2026-00000565,2026-06-30 04:06:36.603733-05,1823.55,273.53,2097.09,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1947,45,3,FAC-PROV-2026-00001947,2026-04-28 22:58:34.56552-05,2502.41,375.36,2877.77,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
566,45,3,FAC-PROV-2026-00000566,2024-05-02 15:24:48.621489-05,1714.24,257.14,1971.38,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
457,45,3,FAC-PROV-2026-00000457,2024-06-20 03:19:34.257144-05,2078.78,311.82,2390.59,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
592,45,3,FAC-PROV-2026-00000592,2024-02-16 02:07:15.329378-05,2075.37,311.31,2386.68,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1041,45,3,FAC-PROV-2026-00001041,2025-03-11 12:21:39.961596-05,1856.46,278.47,2134.93,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
553,45,3,FAC-PROV-2026-00000553,2024-08-21 16:30:39.612488-05,2976.51,446.48,3422.99,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1640,45,3,FAC-PROV-2026-00001640,2026-02-17 06:18:40.23274-05,2326.99,349.05,2676.03,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
302,45,3,FAC-PROV-2026-00000302,2026-04-29 13:54:59.092545-05,2145.24,321.79,2467.02,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1520,45,3,FAC-PROV-2026-00001520,2025-10-19 10:36:23.528178-05,1767.89,265.18,2033.08,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1968,45,3,FAC-PROV-2026-00001968,2025-10-08 14:17:03.822199-05,3220.07,483.01,3703.08,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
927,45,3,FAC-PROV-2026-00000927,2024-06-01 05:59:15.212548-05,2437.00,365.55,2802.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
774,45,3,FAC-PROV-2026-00000774,2025-05-15 06:46:37.776008-05,1234.17,185.13,1419.30,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1385,45,3,FAC-PROV-2026-00001385,2024-04-25 18:16:42.44817-05,2566.58,384.99,2951.56,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
398,45,3,FAC-PROV-2026-00000398,2024-12-12 03:41:28.790918-05,2930.22,439.53,3369.76,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1726,45,3,FAC-PROV-2026-00001726,2025-10-27 08:23:42.272438-05,2741.97,411.30,3153.26,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1732,45,3,FAC-PROV-2026-00001732,2025-09-25 22:02:57.234981-05,1536.36,230.45,1766.81,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1233,45,3,FAC-PROV-2026-00001233,2025-01-24 04:43:41.080255-05,1556.39,233.46,1789.85,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
165,45,3,FAC-PROV-2026-00000165,2026-05-14 10:08:30.832386-05,1070.34,160.55,1230.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
56,45,3,FAC-PROV-2026-00000056,2025-01-20 23:14:25.484574-05,2188.20,328.23,2516.43,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
820,45,3,FAC-PROV-2026-00000820,2024-06-05 12:18:28.89677-05,1302.63,195.39,1498.02,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1267,45,3,FAC-PROV-2026-00001267,2026-01-11 09:04:23.427824-05,2039.55,305.93,2345.48,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
992,45,3,FAC-PROV-2026-00000992,2024-11-15 09:02:13.093758-05,1444.37,216.66,1661.03,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
894,45,3,FAC-PROV-2026-00000894,2024-11-24 14:19:35.7507-05,1353.86,203.08,1556.94,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1357,45,3,FAC-PROV-2026-00001357,2025-06-20 18:17:31.968327-05,1595.71,239.36,1835.07,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
245,45,3,FAC-PROV-2026-00000245,2025-02-14 01:35:29.402502-05,2202.13,330.32,2532.45,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1326,45,3,FAC-PROV-2026-00001326,2025-09-18 18:23:50.000418-05,2198.08,329.71,2527.79,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1020,45,3,FAC-PROV-2026-00001020,2024-03-04 19:19:14.764551-05,832.27,124.84,957.11,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1807,45,3,FAC-PROV-2026-00001807,2026-01-21 06:02:55.485999-05,1329.43,199.41,1528.85,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1127,45,3,FAC-PROV-2026-00001127,2025-07-24 10:43:11.141545-05,2209.35,331.40,2540.75,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1060,45,3,FAC-PROV-2026-00001060,2025-01-31 00:54:14.529977-05,3086.88,463.03,3549.91,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1017,45,3,FAC-PROV-2026-00001017,2026-02-27 06:46:11.884868-05,1001.32,150.20,1151.52,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
484,45,3,FAC-PROV-2026-00000484,2024-11-13 18:46:27.57905-05,2453.73,368.06,2821.78,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
558,45,3,FAC-PROV-2026-00000558,2024-10-15 03:02:49.695211-05,2651.77,397.77,3049.53,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
144,45,3,FAC-PROV-2026-00000144,2026-05-19 23:20:19.634864-05,1339.49,200.92,1540.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1720,45,3,FAC-PROV-2026-00001720,2025-05-15 03:29:03.999064-05,1984.97,297.75,2282.71,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1885,45,3,FAC-PROV-2026-00001885,2025-02-20 07:16:04.613469-05,1636.55,245.48,1882.03,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1754,45,3,FAC-PROV-2026-00001754,2025-02-04 04:24:58.80232-05,1197.24,179.59,1376.82,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1538,45,3,FAC-PROV-2026-00001538,2025-03-13 01:25:14.330747-05,3155.88,473.38,3629.26,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1224,45,3,FAC-PROV-2026-00001224,2025-11-16 18:51:59.432281-05,1063.61,159.54,1223.15,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
168,45,3,FAC-PROV-2026-00000168,2024-02-07 13:13:19.427962-05,1573.16,235.97,1809.13,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
598,45,3,FAC-PROV-2026-00000598,2024-11-24 03:49:10.441487-05,2583.59,387.54,2971.12,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
471,45,3,FAC-PROV-2026-00000471,2025-08-14 12:32:51.019038-05,2062.77,309.42,2372.19,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1930,45,3,FAC-PROV-2026-00001930,2026-02-14 11:31:34.91138-05,1759.08,263.86,2022.95,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1051,45,3,FAC-PROV-2026-00001051,2024-05-22 19:22:30.95575-05,1787.01,268.05,2055.06,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1424,45,3,FAC-PROV-2026-00001424,2024-07-07 19:56:23.479751-05,723.62,108.54,832.16,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
287,45,3,FAC-PROV-2026-00000287,2024-08-25 23:22:11.297137-05,2554.41,383.16,2937.58,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
167,45,3,FAC-PROV-2026-00000167,2025-05-15 11:02:51.94179-05,2324.25,348.64,2672.89,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
290,45,3,FAC-PROV-2026-00000290,2024-03-26 16:35:13.11416-05,1408.58,211.29,1619.87,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1716,45,3,FAC-PROV-2026-00001716,2025-07-11 13:25:34.360957-05,1595.52,239.33,1834.85,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1352,45,3,FAC-PROV-2026-00001352,2025-07-30 21:16:51.753951-05,1005.29,150.79,1156.08,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1859,45,3,FAC-PROV-2026-00001859,2026-04-08 16:35:36.784579-05,2622.93,393.44,3016.37,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1441,45,3,FAC-PROV-2026-00001441,2025-06-19 20:04:14.81261-05,3156.22,473.43,3629.66,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1035,45,3,FAC-PROV-2026-00001035,2024-07-16 16:33:52.330536-05,651.67,97.75,749.42,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
367,45,3,FAC-PROV-2026-00000367,2024-10-26 15:54:46.465253-05,1496.13,224.42,1720.55,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
41,45,3,FAC-PROV-2026-00000041,2025-09-25 03:46:20.704859-05,1451.98,217.80,1669.78,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1389,45,3,FAC-PROV-2026-00001389,2024-06-19 10:39:21.424672-05,2168.64,325.30,2493.93,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
572,45,3,FAC-PROV-2026-00000572,2025-08-16 03:15:47.549506-05,1264.80,189.72,1454.52,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
32,45,3,FAC-PROV-2026-00000032,2024-11-01 04:15:35.116065-05,1442.67,216.40,1659.07,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1735,45,3,FAC-PROV-2026-00001735,2024-04-17 04:07:35.224578-05,1094.65,164.20,1258.85,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
247,45,3,FAC-PROV-2026-00000247,2025-11-27 13:04:28.027421-05,1387.12,208.07,1595.19,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
423,45,3,FAC-PROV-2026-00000423,2026-02-21 15:31:44.01737-05,3081.21,462.18,3543.39,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1240,45,3,FAC-PROV-2026-00001240,2026-04-12 09:04:49.408599-05,2924.36,438.65,3363.02,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1881,45,3,FAC-PROV-2026-00001881,2024-08-15 08:11:46.265017-05,2946.90,442.04,3388.94,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1621,45,3,FAC-PROV-2026-00001621,2025-09-02 12:40:19.99167-05,678.26,101.74,780.00,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1182,45,3,FAC-PROV-2026-00001182,2026-03-17 05:13:55.929882-05,1214.61,182.19,1396.81,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1946,45,3,FAC-PROV-2026-00001946,2025-12-07 15:20:25.11297-05,1452.27,217.84,1670.11,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
411,45,3,FAC-PROV-2026-00000411,2025-12-27 12:14:42.308547-05,2111.94,316.79,2428.74,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
869,45,3,FAC-PROV-2026-00000869,2025-02-09 01:13:46.508415-05,2638.01,395.70,3033.71,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
864,45,3,FAC-PROV-2026-00000864,2025-04-11 17:33:55.180414-05,1329.14,199.37,1528.51,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
672,45,3,FAC-PROV-2026-00000672,2025-09-21 15:15:58.01505-05,2644.27,396.64,3040.91,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1584,45,3,FAC-PROV-2026-00001584,2025-08-16 02:10:33.61349-05,1071.02,160.65,1231.68,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1454,45,3,FAC-PROV-2026-00001454,2025-05-23 16:10:48.265674-05,803.88,120.58,924.47,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
316,45,3,FAC-PROV-2026-00000316,2024-07-07 08:37:54.187933-05,867.51,130.13,997.64,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1282,45,3,FAC-PROV-2026-00001282,2025-07-30 17:07:26.924839-05,804.94,120.74,925.68,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
256,45,3,FAC-PROV-2026-00000256,2026-07-09 12:44:10.952547-05,1305.78,195.87,1501.65,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
332,45,3,FAC-PROV-2026-00000332,2024-07-08 16:52:40.697773-05,1591.61,238.74,1830.35,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1812,45,3,FAC-PROV-2026-00001812,2025-10-02 21:40:57.041839-05,2359.63,353.94,2713.57,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
628,45,3,FAC-PROV-2026-00000628,2024-10-14 00:24:44.922537-05,3025.71,453.86,3479.57,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1860,45,3,FAC-PROV-2026-00001860,2024-10-21 16:51:28.394848-05,1247.81,187.17,1434.98,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
885,45,3,FAC-PROV-2026-00000885,2024-10-08 14:28:00.409123-05,1697.08,254.56,1951.65,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
422,45,3,FAC-PROV-2026-00000422,2026-03-23 17:48:39.088566-05,2783.16,417.47,3200.63,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
185,45,3,FAC-PROV-2026-00000185,2024-07-08 14:28:47.613503-05,1615.51,242.33,1857.84,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
215,45,3,FAC-PROV-2026-00000215,2025-07-25 14:14:28.576426-05,2832.92,424.94,3257.86,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1275,45,3,FAC-PROV-2026-00001275,2024-11-14 15:17:34.188203-05,1157.15,173.57,1330.73,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1107,45,3,FAC-PROV-2026-00001107,2024-06-29 19:40:57.790235-05,2268.80,340.32,2609.12,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
1465,45,3,FAC-PROV-2026-00001465,2025-05-01 10:50:45.882636-05,2414.36,362.15,2776.51,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script_generator,
