id_factura,numero_factura,fecha_emision,id_cliente,id_metodo_pago,id_sucursal,subtotal_neto,total_descuento,total_impuesto,total_pagar,creado_en,modificado_en,creado_por,modificado_por
1611,FAC-00001611,2024-04-30 15:52:48.123557-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1612,FAC-00001612,2024-03-09 18:04:08.904388-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1613,FAC-00001613,2026-07-13 03:52:50.528883-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1614,FAC-00001614,2024-11-08 15:32:37.578537-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1615,FAC-00001615,2025-07-15 10:29:06.703245-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1616,FAC-00001616,2025-10-02 19:23:46.145634-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1617,FAC-00001617,2025-12-03 04:43:15.564716-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1618,FAC-00001618,2025-12-22 00:08:15.053897-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1619,FAC-00001619,2024-10-15 00:17:15.786393-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1620,FAC-00001620,2026-04-09 00:25:05.306296-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1621,FAC-00001621,2024-10-28 21:11:12.373844-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1622,FAC-00001622,2024-01-05 08:15:07.94884-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1623,FAC-00001623,2025-10-01 09:04:32.491295-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1624,FAC-00001624,2024-01-30 06:42:19.572125-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1625,FAC-00001625,2026-01-03 18:33:41.431031-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1626,FAC-00001626,2025-08-23 12:00:36.826431-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1627,FAC-00001627,2024-02-01 06:35:20.467323-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1628,FAC-00001628,2024-12-05 20:38:25.040333-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1629,FAC-00001629,2024-07-24 15:26:22.176151-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1630,FAC-00001630,2024-10-12 00:51:30.632991-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1631,FAC-00001631,2025-08-08 11:53:08.409262-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1632,FAC-00001632,2025-08-19 22:29:13.279672-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1633,FAC-00001633,2024-05-09 21:45:49.434877-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1634,FAC-00001634,2025-09-07 04:30:28.430861-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1635,FAC-00001635,2024-01-01 08:14:53.583057-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1636,FAC-00001636,2024-05-21 20:38:07.743788-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1637,FAC-00001637,2026-01-23 05:19:23.133723-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1638,FAC-00001638,2026-01-24 04:24:34.632721-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1639,FAC-00001639,2026-03-14 18:27:48.902324-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1640,FAC-00001640,2024-02-25 03:49:37.28469-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1641,FAC-00001641,2026-01-30 03:36:28.72023-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1642,FAC-00001642,2025-02-23 23:02:01.124224-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1643,FAC-00001643,2025-03-13 02:50:17.478196-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1644,FAC-00001644,2025-05-12 14:26:30.464702-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1645,FAC-00001645,2025-10-19 22:32:50.619905-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1646,FAC-00001646,2026-04-18 15:50:35.016555-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1647,FAC-00001647,2025-05-10 08:05:45.271472-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1648,FAC-00001648,2024-08-25 09:17:24.268527-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1649,FAC-00001649,2026-04-23 07:01:51.785166-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1650,FAC-00001650,2024-05-09 16:36:17.373706-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1651,FAC-00001651,2025-11-13 13:03:51.842654-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1652,FAC-00001652,2025-04-21 12:10:39.639375-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1653,FAC-00001653,2024-08-10 22:23:05.876398-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1654,FAC-00001654,2026-04-06 13:28:56.436195-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1655,FAC-00001655,2025-09-20 13:05:19.58839-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1656,FAC-00001656,2024-05-15 17:51:21.331308-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1657,FAC-00001657,2024-02-23 21:57:44.157635-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1658,FAC-00001658,2026-01-22 21:23:17.866708-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1659,FAC-00001659,2024-04-03 08:47:33.72267-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1660,FAC-00001660,2025-04-06 08:15:25.648349-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1661,FAC-00001661,2026-05-15 05:29:07.999252-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1662,FAC-00001662,2024-12-05 15:49:47.362177-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1663,FAC-00001663,2026-02-11 14:08:45.78109-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1664,FAC-00001664,2026-05-20 18:58:18.873967-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1665,FAC-00001665,2025-01-14 11:36:12.042092-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1666,FAC-00001666,2025-06-07 14:26:44.141293-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1667,FAC-00001667,2024-02-21 08:10:28.14827-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1668,FAC-00001668,2025-02-07 19:13:29.865321-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1669,FAC-00001669,2024-08-29 09:41:50.682214-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1670,FAC-00001670,2025-04-16 17:33:57.740725-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1671,FAC-00001671,2026-01-18 12:25:52.175569-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1672,FAC-00001672,2026-04-30 21:14:06.026572-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1673,FAC-00001673,2025-07-07 10:27:46.11556-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1674,FAC-00001674,2026-05-02 15:34:50.574417-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1675,FAC-00001675,2026-02-17 22:57:39.768149-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1676,FAC-00001676,2024-08-24 17:17:04.704151-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1677,FAC-00001677,2026-04-13 13:15:08.032799-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1678,FAC-00001678,2024-05-07 13:44:08.440742-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1679,FAC-00001679,2025-04-10 03:25:16.415509-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1680,FAC-00001680,2026-05-02 01:24:51.391108-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1681,FAC-00001681,2026-01-17 07:18:03.700311-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1682,FAC-00001682,2025-07-07 00:32:53.844529-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1683,FAC-00001683,2026-01-13 08:51:11.466282-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1684,FAC-00001684,2024-05-07 08:00:22.181072-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1685,FAC-00001685,2024-02-05 16:57:06.580146-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1686,FAC-00001686,2024-05-06 18:52:06.734595-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1687,FAC-00001687,2026-07-15 03:39:24.822505-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1688,FAC-00001688,2024-02-10 12:18:17.335879-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1689,FAC-00001689,2024-05-14 11:15:30.72664-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1690,FAC-00001690,2025-04-29 22:15:41.832414-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1691,FAC-00001691,2024-07-01 05:40:56.404459-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1692,FAC-00001692,2026-03-26 10:46:49.267369-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1693,FAC-00001693,2025-11-19 19:45:20.591219-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1694,FAC-00001694,2024-02-28 02:28:29.734598-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1695,FAC-00001695,2024-02-06 11:40:23.593938-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1696,FAC-00001696,2025-10-21 20:07:22.331486-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1697,FAC-00001697,2024-06-09 17:23:59.437229-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1698,FAC-00001698,2026-03-29 18:03:32.346362-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1699,FAC-00001699,2026-02-14 01:27:30.47228-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1700,FAC-00001700,2026-04-12 18:33:11.827895-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1701,FAC-00001701,2024-01-04 22:53:21.140246-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1702,FAC-00001702,2026-01-23 19:49:35.56635-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1703,FAC-00001703,2024-06-18 10:03:06.856438-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1704,FAC-00001704,2024-12-25 15:13:24.840195-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1705,FAC-00001705,2025-07-18 17:44:08.983791-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1706,FAC-00001706,2026-04-26 04:30:37.36125-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1707,FAC-00001707,2025-01-15 17:58:56.934232-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1708,FAC-00001708,2024-03-22 13:18:11.739214-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1709,FAC-00001709,2025-05-06 12:54:30.170171-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1710,FAC-00001710,2025-10-12 20:01:46.800164-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1711,FAC-00001711,2026-02-15 00:08:05.891359-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1712,FAC-00001712,2024-05-24 01:42:12.780488-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1713,FAC-00001713,2025-11-03 16:39:46.608356-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1714,FAC-00001714,2025-11-28 14:36:26.142883-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1715,FAC-00001715,2025-09-15 04:24:41.083831-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1716,FAC-00001716,2025-02-24 15:37:44.880574-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1717,FAC-00001717,2025-12-31 11:05:50.585088-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1718,FAC-00001718,2024-11-11 19:55:36.784399-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1719,FAC-00001719,2026-01-30 22:56:47.795449-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1720,FAC-00001720,2025-07-21 23:35:57.807368-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1721,FAC-00001721,2024-08-24 04:06:05.457793-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1722,FAC-00001722,2024-12-21 13:00:44.573611-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1723,FAC-00001723,2026-03-16 06:38:00.650405-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1724,FAC-00001724,2024-07-31 14:31:18.839991-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1725,FAC-00001725,2026-03-03 14:34:46.885421-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1726,FAC-00001726,2026-01-20 07:05:52.965492-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1727,FAC-00001727,2024-02-19 10:39:03.080766-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1728,FAC-00001728,2025-02-17 07:01:58.792497-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1729,FAC-00001729,2024-07-21 08:24:21.793819-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1730,FAC-00001730,2026-07-09 09:43:27.927864-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1731,FAC-00001731,2024-02-17 22:22:28.830065-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1732,FAC-00001732,2025-09-11 02:12:01.935126-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1733,FAC-00001733,2025-11-12 17:46:10.521114-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1734,FAC-00001734,2026-02-13 09:05:30.344595-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1735,FAC-00001735,2024-08-09 17:04:43.399064-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1736,FAC-00001736,2024-07-08 16:29:25.058063-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1737,FAC-00001737,2025-11-28 04:02:46.710145-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1738,FAC-00001738,2024-07-06 03:59:00.786635-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1739,FAC-00001739,2024-10-11 16:08:03.794037-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1740,FAC-00001740,2025-06-21 14:09:09.302045-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1741,FAC-00001741,2024-08-28 17:57:02.944061-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1742,FAC-00001742,2026-04-06 23:42:52.353999-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1743,FAC-00001743,2024-03-16 10:20:02.25885-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1744,FAC-00001744,2025-12-10 14:48:14.750355-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1745,FAC-00001745,2024-04-06 00:41:06.432809-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1746,FAC-00001746,2024-02-05 13:18:23.328368-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1747,FAC-00001747,2024-08-29 12:35:03.216394-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1748,FAC-00001748,2024-08-27 05:24:45.857468-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1749,FAC-00001749,2024-06-03 23:12:33.726632-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1750,FAC-00001750,2024-01-16 05:23:54.394828-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1751,FAC-00001751,2024-06-25 06:02:54.472285-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1752,FAC-00001752,2025-05-14 04:03:45.055956-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
1753,FAC-00001753,2025-03-25 10:48:32.461734-05,392,2,6,39.06,0.00,5.86,44.92,2026-07-17 19:22:27.718562-05,2026-07-17 19:22:27.718562-05,script,script
